68959-0.69, 1019.78, 23.96,27,252,20,-76,-18,-12,-8,-463,292
69069-0.98, 1019.76, 23.96,27,253,18,-79,-39,-10,-7,-460,289
69165-0.68, 1019.79, 23.96,27,253,18,-76,-12,-8,-9,-462,290
69261-1.01, 1019.79, 23.96,25,254,19,-79,-43,-11,-7,-463,293
69362-0.26, 1019.73, 23.96,28,253,20,-74,13,-10,-8,-461,291
69462-0.23, 1019.74, 23.96,26,253,20,-79,-34,-11,-7,-460,293
69557-0.53, 1019.70, 23.97,27,253,17,-74,-15,-12,-8,-461,292
69653-0.86, 1019.78, 23.97,27,254,19,-79,-46,-11,-7,-462,292
69748-0.20, 1019.76, 23.97,26,253,19,-77,-36,-11,-6,-461,291
698440.08, 1019.75, 23.98,27,254,18,-78,-42,-10,-5,-463,288
69940-0.26, 1019.76, 23.97,27,252,19,-73,17,-10,-7,-458,290
70035-0.25, 1019.69, 23.97,29,253,18,-79,-35,-10,-7,-459,290
70167-0.08, 1019.71, 23.96,27,253,20,-78,-67,-13,-9,-463,293
702660.11, 1019.70, 23.97,28,253,14,-73,35,-10,-8,-462,289
70362-0.22, 1019.76, 23.97,28,254,20,-78,-43,-10,-9,-461,292
70458-0.20, 1019.76, 23.97,26,253,18,-77,-56,-11,-5,-460,291
70553-0.04, 1019.79, 23.97,26,253,19,-75,-9,-8,-4,-461,290
706650.08, 1019.71, 23.97,27,253,17,-75,-16,-11,-8,-461,290
70761-0.04, 1019.75, 23.96,26,253,19,-78,-37,-11,-6,-464,289
708560.02, 1019.71, 23.97,27,254,17,-73,5,-9,-4,-462,292
70952-0.13, 1019.68, 23.97,26,254,18,-81,-69,-13,-7,-460,289
71054-0.10, 1019.71, 23.97,25,252,19,-76,-53,-10,-8,-462,292
71153-0.46, 1019.74, 23.99,28,254,19,-75,11,-10,-7,-462,293
712480.08, 1019.68, 23.98,29,253,20,-76,-48,-12,-8,-462,289
71345-0.16, 1019.75, 23.98,26,254,18,-77,-24,-13,-8,-462,288
71440-0.22, 1019.72, 23.97,27,254,20,-77,-40,-12,-8,-459,288
715350.11, 1019.73, 23.99,28,253,18,-75,-5,-10,-8,-462,291
71631-0.04, 1019.72, 23.98,28,255,20,-80,-64,-12,-5,-462,294
71727-0.13, 1019.70, 23.97,26,253,19,-77,-51,-10,-7,-460,290
718290.33, 1019.74, 23.98,28,254,21,-74,32,-9,-6,-461,291
71927-0.24, 1019.68, 23.98,27,253,20,-79,-76,-10,-7,-459,290
720230.20, 1019.71, 23.99,26,253,18,-79,-34,-11,-6,-462,288
72119-0.16, 1019.71, 23.98,27,253,19,-72,12,-8,-5,-461,292
72214-0.48, 1019.74, 23.98,27,253,19,-82,-87,-12,-7,-459,290
72310-0.46, 1019.72, 23.98,28,254,21,-74,9,-10,-9,-461,293
72406-0.09, 1019.67, 23.97,29,253,16,-76,-17,-10,-5,-460,290
72501-0.48, 1019.72, 23.97,25,252,17,-79,-59,-13,-6,-461,290
72603-0.64, 1019.76, 23.99,28,254,20,-76,-17,-9,-8,-462,291
72701-0.04, 1019.73, 23.98,27,254,18,-78,-41,-11,-6,-460,292
72798-0.31, 1019.76, 23.98,27,252,20,-76,-39,-11,-5,-461,291
728930.18, 1019.70, 23.98,26,253,18,-75,1,-10,-7,-459,291
729880.11, 1019.71, 23.99,28,253,17,-76,-14,-11,-6,-463,291
73084-0.64, 1019.76, 23.99,28,254,20,-77,-57,-14,-5,-460,293
731800.12, 1019.71, 23.99,27,253,19,-74,13,-10,-9,-462,292
73275-0.45, 1019.74, 23.99,28,253,17,-81,-82,-13,-7,-458,289
73371-0.49, 1019.79, 24.00,26,254,18,-76,-42,-8,-10,-462,289
73487-0.43, 1019.81, 23.97,27,253,19,-76,-5,-9,-6,-461,292
73586-0.34, 1019.77, 23.99,28,254,17,-80,-79,-11,-6,-459,291
73681-0.31, 1019.68, 23.99,26,253,18,-73,7,-9,-9,-463,291
73778-0.09, 1019.78, 23.99,28,253,20,-76,-40,-10,-8,-460,293
738730.30, 1019.71, 24.00,27,254,18,-78,-45,-14,-7,-464,290
74011-0.45, 1019.71, 23.99,28,254,19,-76,-16,-10,-5,-459,290
74106-0.25, 1019.73, 23.97,26,256,17,-79,-51,-9,-7,-462,292
742020.18, 1019.71, 23.99,27,253,19,-75,7,-10,-4,-460,294
743040.48, 1019.68, 23.97,29,254,18,-80,-75,-10,-6,-460,292
74403-0.40, 1019.75, 23.99,25,254,17,-76,-25,-13,-8,-461,291
744990.12, 1019.75, 23.99,28,254,19,-76,-25,-12,-6,-461,291
745940.09, 1019.72, 23.99,28,253,17,-76,-18,-11,-8,-460,291
74689-0.43, 1019.74, 24.00,25,253,16,-78,-49,-10,-8,-461,294
747850.12, 1019.79, 24.00,29,253,19,-79,-58,-10,-7,-462,291
74881-0.09, 1019.72, 23.99,27,254,19,-74,-8,-10,-6,-462,290
74976-0.45, 1019.77, 23.99,27,254,18,-77,-31,-12,-7,-460,290
75078-0.58, 1019.76, 23.99,27,254,17,-79,-64,-10,-7,-462,294
75193-0.22, 1019.76, 23.99,27,253,19,-73,4,-11,-11,-463,291
75288-0.22, 1019.71, 23.99,27,254,17,-78,-45,-11,-6,-463,292
75384-0.67, 1019.73, 23.99,27,254,18,-77,-38,-12,-11,-459,292
75480-0.67, 1019.76, 23.99,27,252,18,-76,-20,-10,-6,-461,289
75576-0.88, 1019.75, 24.00,27,253,20,-77,-36,-12,-6,-462,293
75671-0.31, 1019.77, 23.99,27,253,19,-77,-30,-11,-7,-461,288
75766-0.33, 1019.76, 23.99,27,254,18,-78,-40,-12,-7,-462,291
75863-0.67, 1019.80, 24.00,27,253,19,-76,-17,-12,-7,-461,291
75964-0.70, 1019.79, 24.00,28,254,19,-77,-38,-11,-8,-461,290
76063-0.79, 1019.82, 23.99,26,253,20,-76,-25,-11,-6,-463,291
76158-0.79, 1019.80, 24.00,27,254,18,-79,-44,-10,-7,-462,293
76254-0.99, 1019.76, 23.99,27,253,19,-76,-5,-11,-8,-462,292
76350-0.60, 1019.80, 24.00,28,252,18,-77,-36,-11,-9,-461,292
764450.01, 1019.71, 24.01,26,253,18,-76,-16,-12,-9,-463,291
76540-0.51, 1019.79, 24.00,28,252,19,-78,-33,-10,-9,-463,293
76636-0.39, 1019.73, 24.01,27,253,19,-77,-35,-11,-6,-464,291
76738-0.21, 1019.78, 24.00,28,253,18,-77,-26,-10,-8,-463,290
76836-0.66, 1019.77, 23.99,26,253,17,-77,-25,-9,-6,-464,289
76933-0.75, 1019.70, 24.00,27,252,18,-75,-24,-11,-5,-460,289
77028-0.63, 1019.78, 24.01,26,253,18,-75,-22,-10,-7,-461,291
77123-0.21, 1019.74, 24.00,27,253,20,-76,-20,-9,-9,-463,291
77219-0.41, 1019.72, 24.00,26,253,17,-77,-35,-11,-7,-461,292
77315-0.62, 1019.81, 24.01,28,253,18,-77,-23,-12,-9,-461,291
77410-0.30, 1019.70, 24.01,27,252,18,-77,-41,-11,-10,-461,290
77512-0.60, 1019.79, 24.01,28,253,18,-75,-10,-12,-8,-465,291
77611-0.53, 1019.79, 24.01,27,253,18,-77,-29,-10,-6,-459,292
77707-0.44, 1019.81, 24.01,26,254,20,-76,-41,-11,-8,-461,292
77832-0.21, 1019.78, 24.02,27,254,19,-76,-23,-11,-7,-460,291
77978-0.67, 1019.81, 24.01,27,253,17,-75,-24,-11,-8,-461,289
78074-0.60, 1019.77, 24.01,28,253,18,-78,-47,-12,-7,-463,292
78170-0.51, 1019.79, 24.01,26,253,18,-75,-16,-10,-6,-461,289
78265-0.63, 1019.78, 24.02,25,255,17,-77,-27,-9,-7,-463,291
78361-0.87, 1019.82, 24.02,27,253,18,-77,-41,-11,-7,-460,291
78462-1.28, 1019.76, 24.01,26,254,17,-76,-12,-11,-8,-463,293
78562-0.71, 1019.81, 24.02,29,254,18,-78,-52,-11,-7,-461,290
78657-0.80, 1019.78, 24.02,26,254,18,-78,-40,-12,-9,-466,291
78753-1.01, 1019.77, 24.02,26,254,17,-76,-6,-9,-9,-461,291
78849-1.18, 1019.79, 24.04,29,253,17,-78,-48,-12,-8,-464,292
78944-1.04, 1019.81, 24.02,27,253,18,-80,-51,-10,-10,-462,290
79040-0.80, 1019.80, 24.03,27,253,20,-75,12,-9,-8,-461,292
79135-1.10, 1019.87, 24.02,26,253,19,-80,-67,-12,-8,-461,293
79237-1.13, 1019.81, 24.02,26,254,17,-76,-31,-10,-9,-462,291
79335-0.83, 1019.82, 24.02,27,254,19,-75,14,-11,-10,-463,293
79430-1.16, 1019.90, 24.03,27,254,19,-78,-67,-12,-6,-462,292
79526-0.59, 1019.77, 24.03,25,254,16,-77,-19,-11,-9,-465,292
79622-0.67, 1019.79, 24.04,28,254,18,-73,7,-9,-6,-464,292
79730-0.89, 1019.78, 24.02,27,254,19,-81,-72,-12,-8,-461,289
79843-0.56, 1019.81, 24.02,26,252,20,-73,-4,-9,-6,-461,290
79938-1.07, 1019.81, 24.04,27,254,18,-77,-17,-11,-7,-460,291
80038-1.07, 1019.80, 24.03,26,253,18,-77,-59,-11,-10,-463,289
80134-1.13, 1019.79, 24.02,27,253,17,-75,18,-10,-6,-463,290
80229-0.88, 1019.80, 24.04,28,254,19,-80,-59,-11,-6,-460,292
80324-0.73, 1019.80, 24.04,26,253,17,-76,-21,-11,-9,-464,292
80420-0.25, 1019.75, 24.04,28,253,19,-77,-38,-11,-8,-461,291
80516-0.64, 1019.79, 24.03,27,253,18,-76,-18,-10,-7,-463,291
80611-0.95, 1019.80, 24.02,27,253,18,-78,-44,-10,-8,-463,290
80707-0.67, 1019.83, 24.05,27,252,18,-76,-18,-11,-7,-461,291
80808-0.73, 1019.77, 24.04,27,253,19,-77,-28,-12,-8,-460,289
80908-0.46, 1019.75, 24.04,27,253,17,-77,-34,-12,-6,-463,289
81003-0.94, 1019.81, 24.06,27,252,18,-75,-21,-10,-9,-461,291
81099-0.67, 1019.79, 24.04,27,253,18,-77,-39,-10,-8,-465,290
81195-1.12, 1019.76, 24.04,27,253,19,-74,-7,-12,-10,-464,291
81291-0.69, 1019.76, 24.04,28,253,18,-78,-46,-11,-8,-464,291
81386-0.73, 1019.77, 24.04,26,253,18,-76,-7,-11,-6,-463,291
81482-0.69, 1019.77, 24.05,27,253,18,-77,-33,-11,-9,-463,295
81577-0.73, 1019.78, 24.05,26,253,19,-77,-22,-10,-6,-465,295
81710-0.42, 1019.75, 24.04,28,253,17,-76,-33,-10,-9,-462,292
81808-0.52, 1019.73, 24.04,27,254,19,-76,-22,-11,-9,-462,292
81904-0.19, 1019.83, 24.05,27,254,18,-79,-48,-11,-7,-462,292
81999-0.70, 1019.81, 24.04,26,253,16,-77,-24,-10,-9,-462,292
82096-0.70, 1019.79, 24.05,26,254,18,-76,-21,-11,-9,-465,292
82191-1.09, 1019.85, 24.05,26,253,20,-78,-55,-10,-8,-462,290
82286-1.11, 1019.77, 24.06,27,254,18,-77,-7,-10,-6,-463,290
82382-1.05, 1019.85, 24.05,27,254,21,-76,-28,-9,-8,-464,295
82498-0.42, 1019.82, 24.04,27,253,18,-78,-34,-12,-9,-462,290
82597-0.33, 1019.82, 24.06,26,254,19,-75,-18,-9,-6,-460,290
82693-0.57, 1019.77, 24.06,27,253,18,-76,-22,-11,-8,-466,291
82789-1.11, 1019.79, 24.06,26,254,20,-77,-43,-10,-7,-462,290
82884-0.87, 1019.83, 24.05,28,253,18,-76,1,-10,-9,-466,291
82980-1.25, 1019.81, 24.07,27,255,19,-78,-61,-10,-8,-463,294
83076-0.63, 1019.82, 24.07,26,254,16,-77,-13,-10,-10,-463,289
83171-0.87, 1019.82, 24.06,26,255,17,-76,-20,-11,-8,-460,290
83273-0.87, 1019.80, 24.07,27,252,17,-80,-65,-12,-9,-463,290
83373-0.54, 1019.80, 24.06,27,253,19,-75,5,-11,-9,-463,289
83468-0.50, 1019.75, 24.08,27,252,17,-77,-28,-10,-7,-461,290
83563-0.90, 1019.80, 24.06,26,254,20,-78,-44,-11,-8,-462,291
83659-0.42, 1019.80, 24.06,27,254,16,-74,-11,-10,-8,-459,292
83755-0.75, 1019.80, 24.07,26,254,18,-78,-40,-10,-7,-462,290
83850-0.72, 1019.82, 24.08,27,253,19,-74,-17,-9,-4,-463,292
83946-0.83, 1019.77, 24.08,27,254,19,-78,-29,-10,-7,-460,290
84041-0.35, 1019.78, 24.08,27,253,19,-76,-18,-12,-7,-466,291
84144-0.90, 1019.80, 24.07,27,253,18,-77,-44,-10,-6,-461,291
84242-0.81, 1019.77, 24.08,27,253,21,-75,-13,-11,-8,-464,291
84337-1.10, 1019.81, 24.08,27,253,16,-78,-29,-10,-7,-464,290
84433-0.53, 1019.79, 24.08,28,252,19,-74,6,-11,-8,-463,289
84545-0.74, 1019.77, 24.09,27,255,18,-77,-55,-12,-8,-460,292
84641-0.05, 1019.74, 24.08,26,254,21,-75,5,-10,-7,-464,295
84737-0.11, 1019.75, 24.09,27,254,18,-76,-25,-12,-8,-460,293
84832-0.22, 1019.76, 24.08,25,254,18,-80,-61,-12,-6,-465,289
84934-0.44, 1019.75, 24.08,27,253,17,-73,13,-10,-9,-464,294
85032-0.17, 1019.78, 24.09,28,254,19,-78,-57,-12,-6,-461,291
85129-0.23, 1019.73, 24.08,26,253,19,-76,-22,-10,-9,-463,291
85224-0.13, 1019.76, 24.09,27,253,19,-77,-34,-10,-6,-463,291
85320-0.70, 1019.73, 24.09,28,252,19,-76,-24,-12,-10,-461,290
85430-0.52, 1019.74, 24.08,26,253,19,-77,-22,-11,-8,-461,288
85555-0.71, 1019.76, 24.08,28,253,18,-77,-35,-9,-6,-464,291
85650-0.76, 1019.80, 24.09,25,253,18,-79,-40,-11,-8,-460,292
85752-0.74, 1019.78, 24.08,26,253,20,-76,-13,-10,-8,-464,291
85852-0.44, 1019.79, 24.08,27,253,23,-82,-69,-11,-7,-464,293
85947-0.86, 1019.79, 24.08,30,253,20,-75,-16,-10,-8,-461,293
86042-0.70, 1019.71, 24.09,27,254,18,-77,-24,-10,-10,-462,290
86138-0.79, 1019.75, 24.09,26,253,18,-78,-54,-11,-8,-462,293
86234-0.53, 1019.78, 24.10,26,255,17,-77,-21,-10,-8,-461,289
86330-1.04, 1019.86, 24.09,28,252,18,-75,-10,-11,-7,-463,291
86425-0.65, 1019.78, 24.09,27,253,19,-76,-41,-11,-12,-462,290
86528-0.43, 1019.81, 24.09,27,254,19,-77,-2,-12,-11,-464,292
86626-0.88, 1019.80, 24.10,27,252,18,-77,-39,-12,-7,-461,290
86722-0.88, 1019.80, 24.10,26,253,19,-78,-34,-12,-6,-460,293
86817-0.97, 1019.80, 24.10,26,254,18,-75,-25,-10,-7,-461,292
86914-0.73, 1019.80, 24.10,27,253,17,-78,-23,-11,-6,-463,291
87023-0.79, 1019.80, 24.09,27,253,19,-75,-20,-11,-7,-465,295
87118-0.43, 1019.81, 24.11,27,253,20,-77,-31,-11,-9,-464,292
87215-1.08, 1019.72, 24.10,26,254,18,-75,-25,-12,-5,-460,289
87310-0.63, 1019.82, 24.10,28,253,18,-77,-27,-10,-10,-462,292
87412-0.79, 1019.80, 24.11,26,253,15,-77,-5,-11,-11,-465,293
87512-0.58, 1019.76, 24.11,27,253,17,-75,-28,-10,-7,-463,291
87607-0.63, 1019.76, 24.11,26,254,20,-78,-41,-11,-7,-463,289
87702-0.45, 1019.79, 24.10,27,253,20,-75,-14,-10,-8,-462,291
87798-0.39, 1019.78, 24.09,27,254,18,-78,-39,-11,-5,-463,291
87894-0.69, 1019.78, 24.13,28,253,18,-76,-32,-11,-9,-462,290
87989-0.42, 1019.74, 24.11,27,252,19,-78,-26,-10,-8,-460,288
88085-0.33, 1019.75, 24.11,26,254,19,-76,-11,-11,-9,-465,290
88186-0.09, 1019.71, 24.11,27,253,17,-78,-29,-11,-10,-463,293
88286-0.36, 1019.76, 24.11,27,254,18,-76,-31,-10,-8,-464,291
88381-0.12, 1019.74, 24.11,27,254,20,-77,-26,-11,-9,-463,289
88477-0.54, 1019.76, 24.11,27,254,18,-76,-23,-10,-8,-461,291
88572-1.01, 1019.78, 24.13,27,253,17,-77,-43,-11,-8,-465,290
88668-0.66, 1019.76, 24.13,27,253,17,-76,-23,-11,-9,-462,291
88764-0.72, 1019.74, 24.12,27,254,18,-77,-28,-11,-8,-461,291
88859-0.66, 1019.82, 24.11,26,254,18,-78,-41,-10,-9,-462,293
88962-0.69, 1019.77, 24.12,26,253,19,-75,-15,-10,-10,-463,289
89076-0.57, 1019.77, 24.12,26,254,18,-79,-46,-12,-5,-464,292
89171-0.69, 1019.77, 24.13,27,253,18,-76,-21,-11,-7,-463,292
89268-0.71, 1019.75, 24.13,26,255,17,-76,-22,-11,-8,-465,292
89392-0.62, 1019.75, 24.11,26,253,18,-78,-48,-11,-10,-461,288
89488-0.72, 1019.74, 24.13,26,253,16,-76,-15,-12,-8,-463,290
89583-0.62, 1019.75, 24.13,27,253,18,-77,-36,-11,-9,-461,293
89678-0.44, 1019.75, 24.12,26,254,18,-77,-24,-12,-8,-463,290
89781-0.66, 1019.76, 24.12,25,253,18,-77,-44,-10,-9,-466,290
89880-0.32, 1019.72, 24.12,29,253,20,-75,-13,-10,-7,-460,291
89975-0.66, 1019.78, 24.12,26,253,18,-77,-31,-11,-9,-463,289
90071-0.35, 1019.71, 24.13,26,253,18,-75,-29,-10,-8,-462,290
90167-0.35, 1019.76, 24.13,26,252,19,-77,-30,-10,-9,-463,291
90262-0.26, 1019.79, 24.13,27,253,20,-76,-22,-11,-6,-462,290
90357-0.50, 1019.77, 24.13,27,254,18,-77,-35,-11,-8,-463,291
90452-0.55, 1019.78, 24.14,27,254,17,-77,-29,-10,-8,-462,292
90549-0.29, 1019.73, 24.13,27,253,18,-76,-14,-10,-6,-464,291
90651-0.08, 1019.78, 24.13,28,253,19,-77,-44,-11,-9,-462,291
90749-0.02, 1019.79, 24.14,26,252,17,-78,-28,-11,-11,-463,292
90845-0.02, 1019.80, 24.14,27,254,17,-77,-17,-10,-8,-464,290
90941-0.46, 1019.79, 24.14,27,254,18,-77,-47,-11,-8,-461,292
91036-0.58, 1019.79, 24.14,27,252,19,-76,-15,-10,-7,-462,293
91163-0.61, 1019.73, 24.13,27,253,18,-78,-40,-11,-7,-462,290
91258-0.20, 1019.78, 24.13,26,253,17,-77,-43,-12,-7,-462,292
91355-0.58, 1019.78, 24.13,27,254,19,-75,-1,-10,-9,-461,293
91470-0.50, 1019.75, 24.14,26,254,21,-78,-49,-11,-7,-465,293
91570-0.61, 1019.78, 24.13,27,253,17,-77,-10,-11,-8,-461,292
91665-0.58, 1019.76, 24.15,27,253,18,-76,-30,-12,-8,-464,292
91760-0.55, 1019.80, 24.15,25,254,19,-77,-24,-11,-7,-462,290
91856-0.52, 1019.78, 24.15,26,254,19,-76,-27,-12,-8,-465,292
91952-0.25, 1019.79, 24.15,26,253,18,-77,-14,-10,-5,-461,290
92047-0.76, 1019.78, 24.15,27,254,17,-77,-43,-11,-8,-463,289
92143-0.34, 1019.79, 24.16,26,254,19,-75,-6,-10,-7,-463,291
92244-0.52, 1019.80, 24.15,27,254,17,-76,-25,-10,-9,-461,292
92344-0.40, 1019.75, 24.16,26,254,18,-76,-30,-12,-10,-461,291
924390.15, 1019.71, 24.16,28,253,17,-77,-25,-11,-7,-462,293
92534-0.22, 1019.73, 24.15,27,254,19,-77,-35,-11,-7,-463,292
92631-0.52, 1019.79, 24.16,27,253,20,-77,-26,-11,-9,-462,291
92726-0.45, 1019.78, 24.16,28,252,18,-78,-21,-10,-5,-463,291
92821-0.15, 1019.76, 24.16,26,255,19,-77,-41,-10,-7,-461,292
929170.10, 1019.76, 24.15,25,253,18,-77,-22,-11,-9,-462,293
93017-0.27, 1019.74, 24.16,27,254,20,-77,-30,-10,-10,-463,290
93112-0.31, 1019.73, 24.17,28,253,19,-77,-37,-10,-10,-462,293
93238-0.45, 1019.79, 24.16,26,253,19,-76,-20,-11,-9,-464,289
93333-0.49, 1019.77, 24.15,27,254,19,-77,-18,-11,-7,-461,291
93428-0.34, 1019.75, 24.16,26,253,19,-79,-63,-11,-9,-464,291
93524-0.21, 1019.76, 24.16,26,253,18,-75,5,-11,-9,-465,292
93620-0.15, 1019.75, 24.17,28,253,19,-78,-41,-11,-8,-460,290
93715-0.57, 1019.73, 24.16,27,254,20,-76,-13,-11,-9,-463,291
93827-0.06, 1019.76, 24.15,27,252,19,-76,-18,-10,-9,-462,292
93929-0.39, 1019.77, 24.16,26,253,18,-77,-20,-11,-7,-465,292
94027-0.57, 1019.74, 24.17,29,253,19,-78,-26,-10,-7,-460,291
94124-0.10, 1019.77, 24.18,26,253,19,-78,-42,-11,-7,-463,290
94219-0.30, 1019.77, 24.16,28,254,19,-76,-16,-12,-5,-460,291
94315-0.51, 1019.76, 24.16,26,253,20,-79,-59,-12,-6,-462,292
94410-0.36, 1019.77, 24.18,27,255,17,-75,-1,-12,-7,-464,294
94505-0.21, 1019.72, 24.18,27,253,17,-77,-38,-11,-11,-462,289
94602-1.01, 1019.76, 24.16,27,254,19,-78,-46,-12,-7,-463,292
94704-0.72, 1019.75, 24.18,27,253,19,-76,-19,-10,-11,-460,293
94802-0.36, 1019.72, 24.18,26,253,19,-77,-37,-11,-8,-464,294
94899-0.69, 1019.77, 24.17,27,253,19,-77,-34,-11,-8,-462,290
94994-0.75, 1019.77, 24.18,27,253,19,-76,-9,-11,-7,-454,293
95089-0.75, 1019.79, 24.17,26,254,17,-78,-57,-12,-7,-463,291
95185-0.69, 1019.79, 24.19,26,253,19,-76,-14,-10,-7,-464,290
95281-0.39, 1019.75, 24.18,26,254,18,-76,-22,-10,-9,-463,288
95377-0.66, 1019.74, 24.18,27,254,20,-76,-37,-13,-8,-463,290
95478-0.33, 1019.77, 24.18,27,254,19,-75,-2,-11,-9,-461,291
95578-0.36, 1019.74, 24.18,27,254,21,-77,-37,-12,-9,-461,291
95673-0.41, 1019.74, 24.18,26,254,19,-76,-29,-11,-7,-461,290
95769-0.39, 1019.77, 24.17,26,253,17,-77,-17,-11,-7,-463,291
95864-0.47, 1019.70, 24.18,28,253,18,-76,-14,-10,-9,-462,288
95960-0.23, 1019.72, 24.18,28,253,19,-78,-34,-12,-7,-464,290
960700.34, 1019.76, 24.18,27,254,17,-77,-11,-11,-8,-461,289
96165-0.17, 1019.78, 24.19,26,254,19,-77,-31,-11,-7,-463,293
96262-0.05, 1019.72, 24.17,27,254,18,-76,-21,-11,-5,-461,291
96355-0.29, 1019.75, 24.18,26,253,17,-77,-25,-10,-10,-462,291
96454-0.14, 1019.70, 24.19,28,253,20,-77,-30,-11,-9,-464,292
965490.11, 1019.66, 24.18,28,253,17,-76,-36,-11,-9,-464,291
96646-0.38, 1019.73, 24.18,27,253,19,-77,-25,-11,-8,-459,292
967410.13, 1019.71, 24.18,29,253,19,-74,-10,-12,-5,-462,292
968360.07, 1019.78, 24.18,27,254,18,-79,-38,-11,-10,-459,291
96985-0.30, 1019.71, 24.18,27,252,19,-76,-9,-10,-10,-461,290
971110.10, 1019.77, 24.18,26,254,19,-78,-41,-11,-9,-462,291
97213-0.36, 1019.76, 24.18,27,253,18,-76,-11,-10,-7,-459,293
97312-0.29, 1019.70, 24.18,27,253,18,-76,-22,-11,-7,-461,293
97408-0.02, 1019.72, 24.19,27,253,18,-78,-47,-10,-6,-460,292
97503-0.15, 1019.79, 24.18,26,254,19,-77,-18,-10,-7,-461,290
975990.07, 1019.76, 24.19,27,253,17,-78,-49,-11,-7,-464,292
97694-0.11, 1019.79, 24.18,27,252,18,-78,-21,-10,-6,-463,291
97790-0.41, 1019.73, 24.19,28,254,19,-75,-10,-10,-7,-459,292
97886-0.41, 1019.77, 24.19,27,253,18,-79,-42,-12,-9,-463,290
97988-0.40, 1019.73, 24.19,26,253,18,-75,-20,-11,-6,-463,292
98086-0.19, 1019.75, 24.19,26,254,19,-75,-3,-12,-6,-460,291
98183-0.05, 1019.71, 24.19,27,253,20,-79,-78,-11,-6,-461,293
98278-0.43, 1019.75, 24.20,27,254,18,-75,1,-11,-8,-463,291
98374-0.62, 1019.75, 24.19,26,254,19,-79,-49,-11,-9,-462,293
98486-0.68, 1019.77, 24.19,26,254,17,-78,-27,-12,-8,-463,290
98582-0.74, 1019.73, 24.19,26,254,18,-74,-7,-10,-8,-462,292
98677-0.40, 1019.78, 24.19,28,253,17,-78,-51,-13,-5,-460,290
98780-0.62, 1019.78, 24.19,26,253,19,-76,-30,-11,-10,-460,288
98878-0.62, 1019.78, 24.19,28,252,18,-75,-8,-10,-9,-460,293
98974-0.50, 1019.78, 24.20,26,254,19,-80,-71,-11,-10,-463,289
99069-0.50, 1019.77, 24.19,27,254,17,-72,-3,-8,-10,-464,295
99166-0.49, 1019.75, 24.19,27,254,21,-75,-10,-12,-8,-463,290
99261-0.82, 1019.75, 24.19,25,254,18,-77,-55,-12,-10,-463,292
99356-0.52, 1019.70, 24.20,27,253,17,-76,10,-10,-9,-465,291
99452-0.52, 1019.74, 24.19,27,253,18,-77,-50,-11,-5,-464,291
99548-0.16, 1019.74, 24.19,25,253,17,-78,-43,-11,-11,-462,289
99650-0.29, 1019.75, 24.19,28,254,20,-76,-13,-10,-8,-463,291
99748-0.32, 1019.75, 24.19,28,253,17,-79,-52,-11,-6,-463,292
99845-0.05, 1019.72, 24.20,27,254,18,-76,-7,-10,-8,-462,293
99940-0.59, 1019.74, 24.20,26,254,17,-76,-35,-11,-9,-462,290
100035-0.40, 1019.83, 24.20,27,254,19,-78,-34,-12,-6,-464,291
100131-0.34, 1019.78, 24.21,27,253,22,-74,-15,-9,-5,-463,293
100227-0.64, 1019.80, 24.21,26,253,18,-77,-21,-11,-7,-462,289
100323-0.88, 1019.75, 24.20,28,253,18,-76,-23,-12,-8,-460,288
100424-0.13, 1019.71, 24.20,27,253,18,-79,-39,-11,-11,-462,290
100539-0.85, 1019.75, 24.19,26,254,19,-74,-14,-10,-7,-461,293
100635-0.29, 1019.75, 24.19,27,253,19,-79,-40,-11,-5,-463,293
100730-0.40, 1019.76, 24.20,28,253,19,-75,-23,-10,-8,-463,291
100827-0.27, 1019.72, 24.21,26,253,18,-77,-20,-11,-9,-464,289
100952-0.34, 1019.68, 24.19,27,254,19,-78,-59,-10,-8,-463,290
101047-0.22, 1019.75, 24.19,27,252,18,-75,11,-12,-5,-463,289
101143-0.55, 1019.82, 24.20,27,253,20,-79,-68,-11,-9,-461,293
101244-0.49, 1019.81, 24.21,27,255,18,-76,-6,-11,-8,-463,291
101344-0.46, 1019.75, 24.20,27,253,18,-78,-41,-10,-8,-464,290
101439-0.40, 1019.76, 24.22,28,253,16,-75,-20,-12,-7,-464,292
101535-0.67, 1019.81, 24.21,26,254,18,-78,-48,-11,-6,-461,293
101630-0.49, 1019.74, 24.21,27,254,18,-75,-7,-11,-9,-461,290
101726-0.87, 1019.81, 24.21,28,253,19,-79,-49,-10,-7,-464,292
101822-0.63, 1019.84, 24.21,26,253,18,-78,-40,-13,-9,-465,290
101917-0.45, 1019.79, 24.21,26,254,17,-77,-41,-10,-9,-462,291
102020-0.63, 1019.79, 24.22,27,253,17,-78,-27,-10,-6,-462,296
102118-0.72, 1019.75, 24.20,27,253,19,-77,-22,-12,-9,-462,291
102214-0.81, 1019.83, 24.21,26,255,18,-79,-44,-10,-11,-462,292
102309-0.81, 1019.75, 24.21,27,255,19,-75,-8,-11,-8,-464,291
102406-0.31, 1019.78, 24.21,27,254,19,-73,-27,-9,-5,-462,290
102501-0.30, 1019.81, 24.22,27,254,18,-78,-42,-10,-8,-464,290
102596-0.30, 1019.76, 24.22,26,253,15,-75,-22,-8,-9,-463,291
102706-0.24, 1019.80, 24.21,28,252,15,-77,-51,-11,-9,-462,292
